relative_path,status,error_message,width,height,mode
HAM10000_images_part_1\ISIC_0024473.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024474.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024475.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024476.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024477.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024478.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024479.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024480.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024481.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024482.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024483.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024484.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024485.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024486.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024487.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024488.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024489.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024490.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024491.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024492.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024493.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024494.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024495.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024496.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024497.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024498.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024499.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024500.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024501.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024502.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024503.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024504.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024505.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024506.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024507.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024508.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024509.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024510.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024511.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024512.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024513.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024514.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024515.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024516.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024517.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024518.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024519.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024520.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024521.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024522.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024523.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024524.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024525.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024526.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024527.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024528.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024529.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024530.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024531.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024532.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024533.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024534.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024535.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024536.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024537.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024538.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024539.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024540.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024541.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024542.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024543.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024544.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024545.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024546.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024547.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024548.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024549.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024550.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024551.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024552.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024553.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024554.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024555.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024556.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024557.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024558.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024559.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024560.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024561.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024562.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024563.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024564.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024565.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024566.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024567.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024568.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024569.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024570.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024571.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024572.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024573.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024574.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024575.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024576.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024577.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024578.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024579.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024580.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024581.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024582.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024583.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024584.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024585.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024586.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024587.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024588.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024589.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024590.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024591.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024592.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024593.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024594.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024595.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024596.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024597.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024598.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024599.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024600.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024601.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024602.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024603.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024604.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024605.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024606.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024607.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024608.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024609.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024610.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024611.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024612.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024613.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024614.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024615.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024616.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024617.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024618.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024619.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024620.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024621.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024622.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024623.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024624.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024625.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024626.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024627.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024628.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024629.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024630.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024631.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024632.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024633.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024634.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024635.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024636.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024637.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024638.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024639.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024640.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024641.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024642.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024643.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024644.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024645.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024646.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024647.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024648.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024649.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024650.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024651.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024652.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024653.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024654.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024655.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024656.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024657.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024658.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024659.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024660.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024661.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024662.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024663.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024664.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024665.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024666.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024667.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024668.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024669.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024670.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024671.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024672.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024673.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024674.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024675.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024676.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024677.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024678.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024679.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024680.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024681.jpg,OK,,600,450,RGB
HAM10000_images_part_1\ISIC_0024682.jpg,OK,,600,450,RGB
