image_path,width,height,aspect_ratio,size_kb
data/raw/ISIC_Archive_2/images/ISIC_0061652.jpg,1024,1024,1.0,59.47
data/raw/ISIC_Archive_2/images/ISIC_0027678.jpg,600,450,1.3333,31.69
data/raw/ISIC_Archive_2/images/ISIC_0032121.jpg,600,450,1.3333,29.62
data/raw/ISIC_Archive_2/images/ISIC_0000151.jpg,2048,1536,1.3333,191.39
data/raw/ISIC_Archive_2/images/ISIC_0025004.jpg,600,450,1.3333,22.93
data/raw/ISIC_Archive_2/images/ISIC_0071751.jpg,1024,1024,1.0,59.67
data/raw/ISIC_Archive_2/images/ISIC_0013772.jpg,4288,2848,1.5056,620.87
data/raw/ISIC_Archive_2/images/ISIC_0024584.jpg,600,450,1.3333,30.99
data/raw/ISIC_Archive_2/images/ISIC_0066211.jpg,1024,1024,1.0,68.95
data/raw/ISIC_Archive_2/images/ISIC_0025761.jpg,600,450,1.3333,24.72
data/raw/ISIC_Archive_2/images/ISIC_0000244.jpg,1024,768,1.3333,48.04
data/raw/ISIC_Archive_2/images/ISIC_0028208.jpg,600,450,1.3333,20.53
data/raw/ISIC_Archive_2/images/ISIC_0068601.jpg,1024,1024,1.0,62.71
data/raw/ISIC_Archive_2/images/ISIC_0062423.jpg,1024,1024,1.0,57.84
data/raw/ISIC_Archive_2/images/ISIC_0032340.jpg,600,450,1.3333,17.66
data/raw/ISIC_Archive_2/images/ISIC_0068761.jpg,1024,1024,1.0,68.56
data/raw/ISIC_Archive_2/images/ISIC_0014288.jpg,4288,2848,1.5056,454.68
data/raw/ISIC_Archive_2/images/ISIC_0063204.jpg,1024,1024,1.0,44.2
data/raw/ISIC_Archive_2/images/ISIC_0070149.jpg,1024,1024,1.0,77.26
data/raw/ISIC_Archive_2/images/ISIC_0030242.jpg,600,450,1.3333,28.3
data/raw/ISIC_Archive_2/images/ISIC_0029795.jpg,600,450,1.3333,25.35
data/raw/ISIC_Archive_2/images/ISIC_0054422.jpg,1024,1024,1.0,51.0
data/raw/ISIC_Archive_2/images/ISIC_0062858.jpg,1024,1024,1.0,49.69
data/raw/ISIC_Archive_2/images/ISIC_0025198.jpg,600,450,1.3333,17.35
data/raw/ISIC_Archive_2/images/ISIC_0032189.jpg,600,450,1.3333,34.32
data/raw/ISIC_Archive_2/images/ISIC_0030624.jpg,600,450,1.3333,26.43
data/raw/ISIC_Archive_2/images/ISIC_0058893.jpg,1024,1024,1.0,35.21
data/raw/ISIC_Archive_2/images/ISIC_0062300.jpg,1024,1024,1.0,60.83
data/raw/ISIC_Archive_2/images/ISIC_0060626.jpg,1024,1024,1.0,42.43
data/raw/ISIC_Archive_2/images/ISIC_0053623.jpg,1024,1024,1.0,56.46
data/raw/ISIC_Archive_2/images/ISIC_0065548.jpg,1024,1024,1.0,54.62
data/raw/ISIC_Archive_2/images/ISIC_0028171.jpg,600,450,1.3333,22.61
data/raw/ISIC_Archive_2/images/ISIC_0073111.jpg,1024,1024,1.0,75.55
data/raw/ISIC_Archive_2/images/ISIC_0059524.jpg,1024,1024,1.0,78.97
data/raw/ISIC_Archive_2/images/ISIC_0030960.jpg,600,450,1.3333,24.68
data/raw/ISIC_Archive_2/images/ISIC_0057106.jpg,1024,1024,1.0,66.87
data/raw/ISIC_Archive_2/images/ISIC_0033432.jpg,600,450,1.3333,26.19
data/raw/ISIC_Archive_2/images/ISIC_0059743.jpg,1024,1024,1.0,86.45
data/raw/ISIC_Archive_2/images/ISIC_0029562.jpg,600,450,1.3333,36.68
data/raw/ISIC_Archive_2/images/ISIC_0030595.jpg,600,450,1.3333,20.2
data/raw/ISIC_Archive_2/images/ISIC_0012768.jpg,3008,2000,1.504,522.57
data/raw/ISIC_Archive_2/images/ISIC_0058692.jpg,1024,1024,1.0,41.29
data/raw/ISIC_Archive_2/images/ISIC_0000024.jpg,1504,1129,1.3322,82.67
data/raw/ISIC_Archive_2/images/ISIC_0070118.jpg,1024,1024,1.0,88.41
data/raw/ISIC_Archive_2/images/ISIC_0028993.jpg,600,450,1.3333,19.68
data/raw/ISIC_Archive_2/images/ISIC_0068300.jpg,1024,1024,1.0,102.33
data/raw/ISIC_Archive_2/images/ISIC_0063698.jpg,1024,1024,1.0,60.63
data/raw/ISIC_Archive_2/images/ISIC_0033876.jpg,600,450,1.3333,21.24
data/raw/ISIC_Archive_2/images/ISIC_0025947.jpg,600,450,1.3333,31.0
data/raw/ISIC_Archive_2/images/ISIC_0032923.jpg,600,450,1.3333,28.49
data/raw/ISIC_Archive_2/images/ISIC_0012356.jpg,3008,2000,1.504,286.88
data/raw/ISIC_Archive_2/images/ISIC_0032706.jpg,600,450,1.3333,24.0
data/raw/ISIC_Archive_2/images/ISIC_0025851.jpg,600,450,1.3333,36.39
data/raw/ISIC_Archive_2/images/ISIC_0008406.jpg,4288,2848,1.5056,880.96
data/raw/ISIC_Archive_2/images/ISIC_0068628.jpg,1024,1024,1.0,47.01
data/raw/ISIC_Archive_2/images/ISIC_0026796.jpg,600,450,1.3333,33.87
data/raw/ISIC_Archive_2/images/ISIC_0031747.jpg,600,450,1.3333,24.15
data/raw/ISIC_Archive_2/images/ISIC_0062088.jpg,1024,1024,1.0,51.84
data/raw/ISIC_Archive_2/images/ISIC_0030800.jpg,600,450,1.3333,37.57
data/raw/ISIC_Archive_2/images/ISIC_0072997.jpg,1024,1024,1.0,46.42
data/raw/ISIC_Archive_2/images/ISIC_0029885.jpg,600,450,1.3333,22.05
data/raw/ISIC_Archive_2/images/ISIC_0027949.jpg,600,450,1.3333,33.1
data/raw/ISIC_Archive_2/images/ISIC_0069351.jpg,1024,1024,1.0,78.95
data/raw/ISIC_Archive_2/images/ISIC_0072424.jpg,1024,1024,1.0,79.8
data/raw/ISIC_Archive_2/images/ISIC_0033025.jpg,600,450,1.3333,28.77
data/raw/ISIC_Archive_2/images/ISIC_0013603.jpg,3872,2592,1.4938,323.52
data/raw/ISIC_Archive_2/images/ISIC_0034033.jpg,600,450,1.3333,30.94
data/raw/ISIC_Archive_2/images/ISIC_0054615.jpg,1024,1024,1.0,93.57
data/raw/ISIC_Archive_2/images/ISIC_0057849.jpg,1024,1024,1.0,112.4
data/raw/ISIC_Archive_2/images/ISIC_0072785.jpg,1024,1024,1.0,44.09
data/raw/ISIC_Archive_2/images/ISIC_0030565.jpg,600,450,1.3333,24.15
data/raw/ISIC_Archive_2/images/ISIC_0011100.jpg,1024,768,1.3333,64.88
data/raw/ISIC_Archive_2/images/ISIC_0058654.jpg,1024,1024,1.0,53.44
data/raw/ISIC_Archive_2/images/ISIC_0070017.jpg,1024,1024,1.0,54.9
data/raw/ISIC_Archive_2/images/ISIC_0032017.jpg,600,450,1.3333,37.86
data/raw/ISIC_Archive_2/images/ISIC_0057218.jpg,1024,1024,1.0,69.11
data/raw/ISIC_Archive_2/images/ISIC_0025287.jpg,600,450,1.3333,24.08
data/raw/ISIC_Archive_2/images/ISIC_0055307.jpg,1024,1024,1.0,83.79
data/raw/ISIC_Archive_2/images/ISIC_0025552.jpg,600,450,1.3333,20.87
data/raw/ISIC_Archive_2/images/ISIC_0064393.jpg,1024,1024,1.0,73.27
data/raw/ISIC_Archive_2/images/ISIC_0067623.jpg,1024,1024,1.0,81.48
data/raw/ISIC_Archive_2/images/ISIC_0057059.jpg,1024,1024,1.0,72.71
data/raw/ISIC_Archive_2/images/ISIC_0060173.jpg,1024,1024,1.0,48.5
data/raw/ISIC_Archive_2/images/ISIC_0033239.jpg,600,450,1.3333,24.0
data/raw/ISIC_Archive_2/images/ISIC_0056495.jpg,1024,1024,1.0,42.39
data/raw/ISIC_Archive_2/images/ISIC_0063364.jpg,1024,1024,1.0,54.1
data/raw/ISIC_Archive_2/images/ISIC_0012481.jpg,4288,2848,1.5056,602.54
data/raw/ISIC_Archive_2/images/ISIC_0025220.jpg,600,450,1.3333,19.71
data/raw/ISIC_Archive_2/images/ISIC_0025922.jpg,600,450,1.3333,33.37
data/raw/ISIC_Archive_2/images/ISIC_0062979.jpg,1024,1024,1.0,62.7
data/raw/ISIC_Archive_2/images/ISIC_0069228.jpg,1024,1024,1.0,51.44
data/raw/ISIC_Archive_2/images/ISIC_0058987.jpg,1024,1024,1.0,53.38
data/raw/ISIC_Archive_2/images/ISIC_0061680.jpg,1024,1024,1.0,58.71
data/raw/ISIC_Archive_2/images/ISIC_0065328.jpg,1024,1024,1.0,47.13
data/raw/ISIC_Archive_2/images/ISIC_0073172.jpg,1024,1024,1.0,54.8
data/raw/ISIC_Archive_2/images/ISIC_0053739.jpg,1024,1024,1.0,61.0
data/raw/ISIC_Archive_2/images/ISIC_0065249.jpg,1024,1024,1.0,51.57
data/raw/ISIC_Archive_2/images/ISIC_0053733.jpg,1024,1024,1.0,52.37
data/raw/ISIC_Archive_2/images/ISIC_0062341.jpg,1024,1024,1.0,63.9
data/raw/ISIC_Archive_2/images/ISIC_0028200.jpg,600,450,1.3333,36.36
data/raw/ISIC_Archive_2/images/ISIC_0032086.jpg,600,450,1.3333,26.45
data/raw/ISIC_Archive_2/images/ISIC_0054475.jpg,1024,1024,1.0,32.29
data/raw/ISIC_Archive_2/images/ISIC_0063200.jpg,1024,1024,1.0,37.45
data/raw/ISIC_Archive_2/images/ISIC_0054185.jpg,1024,1024,1.0,69.01
data/raw/ISIC_Archive_2/images/ISIC_0030851.jpg,600,450,1.3333,17.68
data/raw/ISIC_Archive_2/images/ISIC_0065370.jpg,1024,1024,1.0,42.95
data/raw/ISIC_Archive_2/images/ISIC_0012705.jpg,3008,2000,1.504,482.92
data/raw/ISIC_Archive_2/images/ISIC_0031074.jpg,600,450,1.3333,26.53
data/raw/ISIC_Archive_2/images/ISIC_0071289.jpg,1024,1024,1.0,59.68
data/raw/ISIC_Archive_2/images/ISIC_0026826.jpg,600,450,1.3333,20.34
data/raw/ISIC_Archive_2/images/ISIC_0064397.jpg,1024,1024,1.0,50.47
data/raw/ISIC_Archive_2/images/ISIC_0062078.jpg,1024,1024,1.0,64.07
data/raw/ISIC_Archive_2/images/ISIC_0000183.jpg,1079,705,1.5305,56.31
data/raw/ISIC_Archive_2/images/ISIC_0029984.jpg,600,450,1.3333,29.92
data/raw/ISIC_Archive_2/images/ISIC_0061294.jpg,1024,1024,1.0,72.38
data/raw/ISIC_Archive_2/images/ISIC_0055524.jpg,1024,1024,1.0,60.02
data/raw/ISIC_Archive_2/images/ISIC_0066529.jpg,1024,1024,1.0,72.19
data/raw/ISIC_Archive_2/images/ISIC_0055369.jpg,1024,1024,1.0,58.62
data/raw/ISIC_Archive_2/images/ISIC_0024517.jpg,600,450,1.3333,31.28
data/raw/ISIC_Archive_2/images/ISIC_0026523.jpg,600,450,1.3333,30.07
data/raw/ISIC_Archive_2/images/ISIC_0029063.jpg,600,450,1.3333,25.95
data/raw/ISIC_Archive_2/images/ISIC_0033708.jpg,600,450,1.3333,31.75
data/raw/ISIC_Archive_2/images/ISIC_0030279.jpg,600,450,1.3333,19.11
data/raw/ISIC_Archive_2/images/ISIC_0062586.jpg,1024,1024,1.0,45.43
data/raw/ISIC_Archive_2/images/ISIC_0056483.jpg,1024,1024,1.0,47.29
data/raw/ISIC_Archive_2/images/ISIC_0026464.jpg,600,450,1.3333,16.29
data/raw/ISIC_Archive_2/images/ISIC_0032314.jpg,600,450,1.3333,22.42
data/raw/ISIC_Archive_2/images/ISIC_0068331.jpg,1024,1024,1.0,45.15
data/raw/ISIC_Archive_2/images/ISIC_0033678.jpg,600,450,1.3333,33.34
data/raw/ISIC_Archive_2/images/ISIC_0053720.jpg,1024,1024,1.0,41.36
data/raw/ISIC_Archive_2/images/ISIC_0063855.jpg,1024,1024,1.0,51.33
data/raw/ISIC_Archive_2/images/ISIC_0032224.jpg,600,450,1.3333,25.44
data/raw/ISIC_Archive_2/images/ISIC_0032784.jpg,600,450,1.3333,26.8
data/raw/ISIC_Archive_2/images/ISIC_0063027.jpg,1024,1024,1.0,84.43
data/raw/ISIC_Archive_2/images/ISIC_0029556.jpg,600,450,1.3333,24.88
data/raw/ISIC_Archive_2/images/ISIC_0062362.jpg,1024,1024,1.0,53.54
data/raw/ISIC_Archive_2/images/ISIC_0028523.jpg,600,450,1.3333,35.39
data/raw/ISIC_Archive_2/images/ISIC_0030729.jpg,600,450,1.3333,34.81
data/raw/ISIC_Archive_2/images/ISIC_0031692.jpg,600,450,1.3333,28.62
data/raw/ISIC_Archive_2/images/ISIC_0030198.jpg,600,450,1.3333,20.24
data/raw/ISIC_Archive_2/images/ISIC_0053758.jpg,1024,1024,1.0,45.42
data/raw/ISIC_Archive_2/images/ISIC_0063926.jpg,1024,1024,1.0,79.08
data/raw/ISIC_Archive_2/images/ISIC_0033050.jpg,600,450,1.3333,29.17
data/raw/ISIC_Archive_2/images/ISIC_0029613.jpg,600,450,1.3333,40.37
data/raw/ISIC_Archive_2/images/ISIC_0054831.jpg,1024,1024,1.0,78.27
data/raw/ISIC_Archive_2/images/ISIC_0060927.jpg,1024,1024,1.0,51.44
data/raw/ISIC_Archive_2/images/ISIC_0072005.jpg,1024,1024,1.0,60.88
data/raw/ISIC_Archive_2/images/ISIC_0025139.jpg,600,450,1.3333,27.85
data/raw/ISIC_Archive_2/images/ISIC_0057293.jpg,1024,1024,1.0,63.68
data/raw/ISIC_Archive_2/images/ISIC_0068482.jpg,1024,1024,1.0,38.7
data/raw/ISIC_Archive_2/images/ISIC_0068005.jpg,1024,1024,1.0,66.27
data/raw/ISIC_Archive_2/images/ISIC_0025188.jpg,600,450,1.3333,26.52
data/raw/ISIC_Archive_2/images/ISIC_0062389.jpg,1024,1024,1.0,42.05
data/raw/ISIC_Archive_2/images/ISIC_0013128.jpg,3872,2592,1.4938,629.8
data/raw/ISIC_Archive_2/images/ISIC_0068599.jpg,1024,1024,1.0,127.98
data/raw/ISIC_Archive_2/images/ISIC_0026128.jpg,600,450,1.3333,30.04
data/raw/ISIC_Archive_2/images/ISIC_0033015.jpg,600,450,1.3333,28.43
data/raw/ISIC_Archive_2/images/ISIC_0067967.jpg,1024,1024,1.0,62.78
data/raw/ISIC_Archive_2/images/ISIC_0026406.jpg,600,450,1.3333,18.68
data/raw/ISIC_Archive_2/images/ISIC_0055332.jpg,1024,1024,1.0,36.46
data/raw/ISIC_Archive_2/images/ISIC_0009870.jpg,1024,768,1.3333,53.33
data/raw/ISIC_Archive_2/images/ISIC_0072539.jpg,1024,1024,1.0,53.98
data/raw/ISIC_Archive_2/images/ISIC_0028947.jpg,600,450,1.3333,15.04
data/raw/ISIC_Archive_2/images/ISIC_0011084.jpg,1024,768,1.3333,64.76
data/raw/ISIC_Archive_2/images/ISIC_0060461.jpg,1024,1024,1.0,49.38
data/raw/ISIC_Archive_2/images/ISIC_0071550.jpg,1024,1024,1.0,53.01
data/raw/ISIC_Archive_2/images/ISIC_0067533.jpg,1024,1024,1.0,52.04
data/raw/ISIC_Archive_2/images/ISIC_0061317.jpg,1024,1024,1.0,61.08
data/raw/ISIC_Archive_2/images/ISIC_0031777.jpg,600,450,1.3333,28.01
data/raw/ISIC_Archive_2/images/ISIC_0027372.jpg,600,450,1.3333,34.91
data/raw/ISIC_Archive_2/images/ISIC_0056621.jpg,1024,1024,1.0,90.88
data/raw/ISIC_Archive_2/images/ISIC_0025582.jpg,600,450,1.3333,25.0
data/raw/ISIC_Archive_2/images/ISIC_0000387.jpg,3072,2304,1.3333,405.32
data/raw/ISIC_Archive_2/images/ISIC_0034320.jpg,600,450,1.3333,34.84
data/raw/ISIC_Archive_2/images/ISIC_0031180.jpg,600,450,1.3333,34.02
data/raw/ISIC_Archive_2/images/ISIC_0069671.jpg,1024,1024,1.0,87.91
data/raw/ISIC_Archive_2/images/ISIC_0059865.jpg,1024,1024,1.0,39.76
data/raw/ISIC_Archive_2/images/ISIC_0061621.jpg,1024,1024,1.0,59.17
data/raw/ISIC_Archive_2/images/ISIC_0055645.jpg,1024,1024,1.0,87.68
data/raw/ISIC_Archive_2/images/ISIC_0056819.jpg,1024,1024,1.0,50.58
data/raw/ISIC_Archive_2/images/ISIC_0032942.jpg,600,450,1.3333,27.71
data/raw/ISIC_Archive_2/images/ISIC_0032886.jpg,600,450,1.3333,23.71
data/raw/ISIC_Archive_2/images/ISIC_0027340.jpg,600,450,1.3333,22.67
data/raw/ISIC_Archive_2/images/ISIC_0062712.jpg,1024,1024,1.0,50.33
data/raw/ISIC_Archive_2/images/ISIC_0025012.jpg,600,450,1.3333,20.49
data/raw/ISIC_Archive_2/images/ISIC_0033318.jpg,600,450,1.3333,23.94
data/raw/ISIC_Archive_2/images/ISIC_0025088.jpg,600,450,1.3333,18.43
data/raw/ISIC_Archive_2/images/ISIC_0025456.jpg,600,450,1.3333,15.63
data/raw/ISIC_Archive_2/images/ISIC_0066210.jpg,1024,1024,1.0,40.81
data/raw/ISIC_Archive_2/images/ISIC_0062612.jpg,1024,1024,1.0,51.42
data/raw/ISIC_Archive_2/images/ISIC_0027109.jpg,600,450,1.3333,25.86
data/raw/ISIC_Archive_2/images/ISIC_0026281.jpg,600,450,1.3333,29.68
data/raw/ISIC_Archive_2/images/ISIC_0056362.jpg,1024,1024,1.0,45.93
data/raw/ISIC_Archive_2/images/ISIC_0027223.jpg,600,450,1.3333,23.94
data/raw/ISIC_Archive_2/images/ISIC_0032490.jpg,600,450,1.3333,24.12
data/raw/ISIC_Archive_2/images/ISIC_0065713.jpg,1024,1024,1.0,58.31
data/raw/ISIC_Archive_2/images/ISIC_0010267.jpg,1024,768,1.3333,74.29
data/raw/ISIC_Archive_2/images/ISIC_0031708.jpg,600,450,1.3333,32.84
data/raw/ISIC_Archive_2/images/ISIC_0024327.jpg,600,450,1.3333,33.07
data/raw/ISIC_Archive_2/images/ISIC_0055245.jpg,1024,1024,1.0,54.69
data/raw/ISIC_Archive_2/images/ISIC_0032552.jpg,600,450,1.3333,20.99
data/raw/ISIC_Archive_2/images/ISIC_0032496.jpg,600,450,1.3333,25.83
data/raw/ISIC_Archive_2/images/ISIC_0057173.jpg,1024,1024,1.0,175.54
data/raw/ISIC_Archive_2/images/ISIC_0058063.jpg,1024,1024,1.0,105.47
data/raw/ISIC_Archive_2/images/ISIC_0072423.jpg,1024,1024,1.0,79.49
data/raw/ISIC_Archive_2/images/ISIC_0059943.jpg,1024,1024,1.0,86.85
data/raw/ISIC_Archive_2/images/ISIC_0012258.jpg,4288,2848,1.5056,482.72
data/raw/ISIC_Archive_2/images/ISIC_0011382.jpg,1024,768,1.3333,48.53
data/raw/ISIC_Archive_2/images/ISIC_0029986.jpg,600,450,1.3333,28.4
data/raw/ISIC_Archive_2/images/ISIC_0066980.jpg,1024,1024,1.0,54.88
data/raw/ISIC_Archive_2/images/ISIC_0010585.jpg,1024,768,1.3333,49.25
data/raw/ISIC_Archive_2/images/ISIC_0063178.jpg,1024,1024,1.0,45.14
data/raw/ISIC_Archive_2/images/ISIC_0032003.jpg,600,450,1.3333,27.68
data/raw/ISIC_Archive_2/images/ISIC_0031902.jpg,600,450,1.3333,20.39
data/raw/ISIC_Archive_2/images/ISIC_0062978.jpg,1024,1024,1.0,54.38
data/raw/ISIC_Archive_2/images/ISIC_0027285.jpg,600,450,1.3333,23.81
data/raw/ISIC_Archive_2/images/ISIC_0060161.jpg,1024,1024,1.0,67.16
data/raw/ISIC_Archive_2/images/ISIC_0028662.jpg,600,450,1.3333,26.41
data/raw/ISIC_Archive_2/images/ISIC_0025133.jpg,600,450,1.3333,37.24
data/raw/ISIC_Archive_2/images/ISIC_0062066.jpg,1024,1024,1.0,69.0
data/raw/ISIC_Archive_2/images/ISIC_0064275.jpg,1024,1024,1.0,51.2
data/raw/ISIC_Archive_2/images/ISIC_0062485.jpg,1024,1024,1.0,132.63
data/raw/ISIC_Archive_2/images/ISIC_0054204.jpg,1024,1024,1.0,43.71
data/raw/ISIC_Archive_2/images/ISIC_0060170.jpg,1024,1024,1.0,60.54
data/raw/ISIC_Archive_2/images/ISIC_0071175.jpg,1024,1024,1.0,134.42
