relative_path,status,error_message,width,height,mode
Train\actinic keratosis\ISIC_0030491.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0030586.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0030655.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0030730.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0030825.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0030826.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0030877.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031040.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031108.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031228.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031292.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031335.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031381.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031430.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031506.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031609.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031823.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031922.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0031993.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0032135.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0032199.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0032206.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0032404.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0032422.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0032437.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0032854.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0033151.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0033358.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0033413.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0033456.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0033494.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0033705.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0033811.jpg,OK,,600,450,RGB
Train\actinic keratosis\ISIC_0033866.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024504.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024515.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024550.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024564.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024572.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024573.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024582.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024590.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024595.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024632.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024634.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024665.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024666.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024673.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024743.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024787.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024795.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024799.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024829.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024833.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024848.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024885.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024897.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024931.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024949.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0024984.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025019.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025031.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025046.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025102.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025144.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025260.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025266.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025285.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025299.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025301.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025322.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025362.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025383.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025417.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025433.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025467.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025509.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025513.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025530.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025557.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025576.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025601.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025617.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025630.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025644.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025650.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025691.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025700.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025711.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025718.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025731.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025752.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025793.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025818.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025824.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025826.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025932.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025940.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025971.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0025975.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026056.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026074.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026090.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026091.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026117.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026118.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026154.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026192.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026213.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026230.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026275.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026282.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026321.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026324.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026337.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026343.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026350.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026395.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026433.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026439.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026442.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026453.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026496.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026528.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026574.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026593.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026643.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026656.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026668.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026687.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026716.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026760.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026766.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026798.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026829.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026831.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026845.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026855.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026865.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026902.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026940.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026952.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026968.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026970.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026978.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026988.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0026995.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027004.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027038.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027046.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027057.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027058.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027090.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027093.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027117.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027120.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027135.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027146.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027175.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027189.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027229.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027281.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027291.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027297.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027337.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027371.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027425.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027433.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027473.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027478.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027525.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027526.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027531.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027544.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027545.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027546.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027595.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027601.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027609.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027629.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027631.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027675.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027677.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027704.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027722.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027744.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027759.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027774.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027786.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027788.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027814.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027819.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027825.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027846.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027851.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027858.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027865.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027915.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027920.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027966.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027976.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0027998.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028035.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028050.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028059.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028079.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028084.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028085.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028095.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028106.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028107.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028113.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028122.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028147.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028155.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028168.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028197.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028238.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028283.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028303.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028316.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028323.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028329.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028350.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028419.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028457.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028486.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028495.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028542.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028556.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028568.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028570.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028577.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028583.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028652.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028653.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028670.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028671.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028677.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028687.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028688.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028693.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028719.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028728.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028739.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028747.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028765.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028807.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028814.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028815.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028818.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028858.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028871.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028877.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028890.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028928.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028937.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028964.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028973.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028978.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028980.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028989.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0028994.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029020.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029034.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029035.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029053.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029082.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029083.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029123.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029129.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029192.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029193.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029201.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029220.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029230.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029263.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029278.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029323.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029331.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029337.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029341.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029342.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029352.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029372.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029391.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029392.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029412.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029466.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029489.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029501.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029515.jpg,OK,,600,450,RGB
Train\basal cell carcinoma\ISIC_0029524.jpg,OK,,600,450,RGB
