split,class_label,filename,extension,size_bytes,relative_path
Train,actinic keratosis,ISIC_0027958.jpg,.jpg,304406,Train\actinic keratosis\ISIC_0027958.jpg
Train,actinic keratosis,ISIC_0028063.jpg,.jpg,265530,Train\actinic keratosis\ISIC_0028063.jpg
Train,actinic keratosis,ISIC_0028076.jpg,.jpg,256847,Train\actinic keratosis\ISIC_0028076.jpg
Train,actinic keratosis,ISIC_0028190.jpg,.jpg,252138,Train\actinic keratosis\ISIC_0028190.jpg
Train,actinic keratosis,ISIC_0028314.jpg,.jpg,277914,Train\actinic keratosis\ISIC_0028314.jpg
Train,actinic keratosis,ISIC_0028370.jpg,.jpg,276804,Train\actinic keratosis\ISIC_0028370.jpg
Train,actinic keratosis,ISIC_0028393.jpg,.jpg,137807,Train\actinic keratosis\ISIC_0028393.jpg
Train,actinic keratosis,ISIC_0028517.jpg,.jpg,291607,Train\actinic keratosis\ISIC_0028517.jpg
Train,actinic keratosis,ISIC_0028558.jpg,.jpg,202086,Train\actinic keratosis\ISIC_0028558.jpg
Train,actinic keratosis,ISIC_0028820.jpg,.jpg,264410,Train\actinic keratosis\ISIC_0028820.jpg
Train,actinic keratosis,ISIC_0028854.jpg,.jpg,277851,Train\actinic keratosis\ISIC_0028854.jpg
Train,actinic keratosis,ISIC_0028941.jpg,.jpg,344641,Train\actinic keratosis\ISIC_0028941.jpg
Train,actinic keratosis,ISIC_0028990.jpg,.jpg,272750,Train\actinic keratosis\ISIC_0028990.jpg
Train,actinic keratosis,ISIC_0029025.jpg,.jpg,265155,Train\actinic keratosis\ISIC_0029025.jpg
Train,actinic keratosis,ISIC_0029041.jpg,.jpg,284761,Train\actinic keratosis\ISIC_0029041.jpg
Train,actinic keratosis,ISIC_0029133.jpg,.jpg,299092,Train\actinic keratosis\ISIC_0029133.jpg
Train,actinic keratosis,ISIC_0029141.jpg,.jpg,236726,Train\actinic keratosis\ISIC_0029141.jpg
Train,actinic keratosis,ISIC_0029210.jpg,.jpg,272519,Train\actinic keratosis\ISIC_0029210.jpg
Train,actinic keratosis,ISIC_0029309.jpg,.jpg,151314,Train\actinic keratosis\ISIC_0029309.jpg
Train,actinic keratosis,ISIC_0029460.jpg,.jpg,303601,Train\actinic keratosis\ISIC_0029460.jpg
Train,actinic keratosis,ISIC_0029500.jpg,.jpg,282682,Train\actinic keratosis\ISIC_0029500.jpg
Train,actinic keratosis,ISIC_0029659.jpg,.jpg,267913,Train\actinic keratosis\ISIC_0029659.jpg
Train,actinic keratosis,ISIC_0029713.jpg,.jpg,261148,Train\actinic keratosis\ISIC_0029713.jpg
Train,actinic keratosis,ISIC_0029781.jpg,.jpg,237050,Train\actinic keratosis\ISIC_0029781.jpg
Train,actinic keratosis,ISIC_0029827.jpg,.jpg,230800,Train\actinic keratosis\ISIC_0029827.jpg
Train,actinic keratosis,ISIC_0029830.jpg,.jpg,259931,Train\actinic keratosis\ISIC_0029830.jpg
Train,actinic keratosis,ISIC_0029840.jpg,.jpg,262902,Train\actinic keratosis\ISIC_0029840.jpg
Train,actinic keratosis,ISIC_0029900.jpg,.jpg,283866,Train\actinic keratosis\ISIC_0029900.jpg
Train,actinic keratosis,ISIC_0029915.jpg,.jpg,250862,Train\actinic keratosis\ISIC_0029915.jpg
Train,actinic keratosis,ISIC_0029930.jpg,.jpg,272562,Train\actinic keratosis\ISIC_0029930.jpg
Train,actinic keratosis,ISIC_0030036.jpg,.jpg,232843,Train\actinic keratosis\ISIC_0030036.jpg
Train,actinic keratosis,ISIC_0030133.jpg,.jpg,251863,Train\actinic keratosis\ISIC_0030133.jpg
Train,actinic keratosis,ISIC_0030142.jpg,.jpg,251334,Train\actinic keratosis\ISIC_0030142.jpg
Train,actinic keratosis,ISIC_0030143.jpg,.jpg,243545,Train\actinic keratosis\ISIC_0030143.jpg
Train,actinic keratosis,ISIC_0030242.jpg,.jpg,261845,Train\actinic keratosis\ISIC_0030242.jpg
Train,actinic keratosis,ISIC_0030344.jpg,.jpg,260862,Train\actinic keratosis\ISIC_0030344.jpg
Train,actinic keratosis,ISIC_0030408.jpg,.jpg,310815,Train\actinic keratosis\ISIC_0030408.jpg
Train,actinic keratosis,ISIC_0030463.jpg,.jpg,273219,Train\actinic keratosis\ISIC_0030463.jpg
Train,actinic keratosis,ISIC_0030491.jpg,.jpg,275039,Train\actinic keratosis\ISIC_0030491.jpg
Train,actinic keratosis,ISIC_0030586.jpg,.jpg,295806,Train\actinic keratosis\ISIC_0030586.jpg
Train,actinic keratosis,ISIC_0030655.jpg,.jpg,283459,Train\actinic keratosis\ISIC_0030655.jpg
Train,actinic keratosis,ISIC_0030730.jpg,.jpg,221172,Train\actinic keratosis\ISIC_0030730.jpg
Train,actinic keratosis,ISIC_0030825.jpg,.jpg,244429,Train\actinic keratosis\ISIC_0030825.jpg
Train,actinic keratosis,ISIC_0030826.jpg,.jpg,262754,Train\actinic keratosis\ISIC_0030826.jpg
Train,actinic keratosis,ISIC_0030877.jpg,.jpg,162950,Train\actinic keratosis\ISIC_0030877.jpg
Train,actinic keratosis,ISIC_0031040.jpg,.jpg,254051,Train\actinic keratosis\ISIC_0031040.jpg
Train,actinic keratosis,ISIC_0031108.jpg,.jpg,136952,Train\actinic keratosis\ISIC_0031108.jpg
Train,actinic keratosis,ISIC_0031228.jpg,.jpg,262459,Train\actinic keratosis\ISIC_0031228.jpg
Train,actinic keratosis,ISIC_0031292.jpg,.jpg,257636,Train\actinic keratosis\ISIC_0031292.jpg
Train,actinic keratosis,ISIC_0031335.jpg,.jpg,281890,Train\actinic keratosis\ISIC_0031335.jpg
Train,actinic keratosis,ISIC_0031381.jpg,.jpg,246713,Train\actinic keratosis\ISIC_0031381.jpg
Train,actinic keratosis,ISIC_0031430.jpg,.jpg,198820,Train\actinic keratosis\ISIC_0031430.jpg
Train,actinic keratosis,ISIC_0031506.jpg,.jpg,301886,Train\actinic keratosis\ISIC_0031506.jpg
Train,actinic keratosis,ISIC_0031609.jpg,.jpg,236977,Train\actinic keratosis\ISIC_0031609.jpg
Train,actinic keratosis,ISIC_0031823.jpg,.jpg,285743,Train\actinic keratosis\ISIC_0031823.jpg
Train,actinic keratosis,ISIC_0031922.jpg,.jpg,243237,Train\actinic keratosis\ISIC_0031922.jpg
Train,actinic keratosis,ISIC_0031993.jpg,.jpg,271815,Train\actinic keratosis\ISIC_0031993.jpg
Train,actinic keratosis,ISIC_0032135.jpg,.jpg,246223,Train\actinic keratosis\ISIC_0032135.jpg
Train,actinic keratosis,ISIC_0032199.jpg,.jpg,279119,Train\actinic keratosis\ISIC_0032199.jpg
Train,actinic keratosis,ISIC_0032206.jpg,.jpg,264786,Train\actinic keratosis\ISIC_0032206.jpg
Train,actinic keratosis,ISIC_0032404.jpg,.jpg,265171,Train\actinic keratosis\ISIC_0032404.jpg
Train,actinic keratosis,ISIC_0032422.jpg,.jpg,255767,Train\actinic keratosis\ISIC_0032422.jpg
Train,actinic keratosis,ISIC_0032437.jpg,.jpg,285451,Train\actinic keratosis\ISIC_0032437.jpg
Train,actinic keratosis,ISIC_0032854.jpg,.jpg,212240,Train\actinic keratosis\ISIC_0032854.jpg
Train,actinic keratosis,ISIC_0033151.jpg,.jpg,291736,Train\actinic keratosis\ISIC_0033151.jpg
Train,actinic keratosis,ISIC_0033358.jpg,.jpg,305637,Train\actinic keratosis\ISIC_0033358.jpg
Train,actinic keratosis,ISIC_0033413.jpg,.jpg,322234,Train\actinic keratosis\ISIC_0033413.jpg
Train,actinic keratosis,ISIC_0033456.jpg,.jpg,311131,Train\actinic keratosis\ISIC_0033456.jpg
Train,actinic keratosis,ISIC_0033494.jpg,.jpg,323345,Train\actinic keratosis\ISIC_0033494.jpg
Train,actinic keratosis,ISIC_0033705.jpg,.jpg,315550,Train\actinic keratosis\ISIC_0033705.jpg
Train,actinic keratosis,ISIC_0033811.jpg,.jpg,299715,Train\actinic keratosis\ISIC_0033811.jpg
Train,actinic keratosis,ISIC_0033866.jpg,.jpg,339114,Train\actinic keratosis\ISIC_0033866.jpg
Train,basal cell carcinoma,ISIC_0024504.jpg,.jpg,322215,Train\basal cell carcinoma\ISIC_0024504.jpg
Train,basal cell carcinoma,ISIC_0024515.jpg,.jpg,270438,Train\basal cell carcinoma\ISIC_0024515.jpg
Train,basal cell carcinoma,ISIC_0024550.jpg,.jpg,275466,Train\basal cell carcinoma\ISIC_0024550.jpg
Train,basal cell carcinoma,ISIC_0024564.jpg,.jpg,226423,Train\basal cell carcinoma\ISIC_0024564.jpg
Train,basal cell carcinoma,ISIC_0024572.jpg,.jpg,265064,Train\basal cell carcinoma\ISIC_0024572.jpg
Train,basal cell carcinoma,ISIC_0024573.jpg,.jpg,143194,Train\basal cell carcinoma\ISIC_0024573.jpg
Train,basal cell carcinoma,ISIC_0024582.jpg,.jpg,261789,Train\basal cell carcinoma\ISIC_0024582.jpg
Train,basal cell carcinoma,ISIC_0024590.jpg,.jpg,213581,Train\basal cell carcinoma\ISIC_0024590.jpg
Train,basal cell carcinoma,ISIC_0024595.jpg,.jpg,232056,Train\basal cell carcinoma\ISIC_0024595.jpg
Train,basal cell carcinoma,ISIC_0024632.jpg,.jpg,222252,Train\basal cell carcinoma\ISIC_0024632.jpg
Train,basal cell carcinoma,ISIC_0024634.jpg,.jpg,271307,Train\basal cell carcinoma\ISIC_0024634.jpg
Train,basal cell carcinoma,ISIC_0024665.jpg,.jpg,203769,Train\basal cell carcinoma\ISIC_0024665.jpg
Train,basal cell carcinoma,ISIC_0024666.jpg,.jpg,312985,Train\basal cell carcinoma\ISIC_0024666.jpg
Train,basal cell carcinoma,ISIC_0024673.jpg,.jpg,261510,Train\basal cell carcinoma\ISIC_0024673.jpg
Train,basal cell carcinoma,ISIC_0024743.jpg,.jpg,196397,Train\basal cell carcinoma\ISIC_0024743.jpg
Train,basal cell carcinoma,ISIC_0024787.jpg,.jpg,209324,Train\basal cell carcinoma\ISIC_0024787.jpg
Train,basal cell carcinoma,ISIC_0024795.jpg,.jpg,293890,Train\basal cell carcinoma\ISIC_0024795.jpg
Train,basal cell carcinoma,ISIC_0024799.jpg,.jpg,271654,Train\basal cell carcinoma\ISIC_0024799.jpg
Train,basal cell carcinoma,ISIC_0024829.jpg,.jpg,279276,Train\basal cell carcinoma\ISIC_0024829.jpg
Train,basal cell carcinoma,ISIC_0024833.jpg,.jpg,220179,Train\basal cell carcinoma\ISIC_0024833.jpg
Train,basal cell carcinoma,ISIC_0024848.jpg,.jpg,245232,Train\basal cell carcinoma\ISIC_0024848.jpg
Train,basal cell carcinoma,ISIC_0024885.jpg,.jpg,219466,Train\basal cell carcinoma\ISIC_0024885.jpg
Train,basal cell carcinoma,ISIC_0024897.jpg,.jpg,223170,Train\basal cell carcinoma\ISIC_0024897.jpg
Train,basal cell carcinoma,ISIC_0024931.jpg,.jpg,108687,Train\basal cell carcinoma\ISIC_0024931.jpg
Train,basal cell carcinoma,ISIC_0024949.jpg,.jpg,189729,Train\basal cell carcinoma\ISIC_0024949.jpg
Train,basal cell carcinoma,ISIC_0024984.jpg,.jpg,259589,Train\basal cell carcinoma\ISIC_0024984.jpg
Train,basal cell carcinoma,ISIC_0025019.jpg,.jpg,187052,Train\basal cell carcinoma\ISIC_0025019.jpg
Train,basal cell carcinoma,ISIC_0025031.jpg,.jpg,249227,Train\basal cell carcinoma\ISIC_0025031.jpg
Train,basal cell carcinoma,ISIC_0025046.jpg,.jpg,208608,Train\basal cell carcinoma\ISIC_0025046.jpg
Train,basal cell carcinoma,ISIC_0025102.jpg,.jpg,283542,Train\basal cell carcinoma\ISIC_0025102.jpg
Train,basal cell carcinoma,ISIC_0025144.jpg,.jpg,317735,Train\basal cell carcinoma\ISIC_0025144.jpg
Train,basal cell carcinoma,ISIC_0025260.jpg,.jpg,327364,Train\basal cell carcinoma\ISIC_0025260.jpg
Train,basal cell carcinoma,ISIC_0025266.jpg,.jpg,283717,Train\basal cell carcinoma\ISIC_0025266.jpg
Train,basal cell carcinoma,ISIC_0025285.jpg,.jpg,184182,Train\basal cell carcinoma\ISIC_0025285.jpg
Train,basal cell carcinoma,ISIC_0025299.jpg,.jpg,177627,Train\basal cell carcinoma\ISIC_0025299.jpg
Train,basal cell carcinoma,ISIC_0025301.jpg,.jpg,254093,Train\basal cell carcinoma\ISIC_0025301.jpg
Train,basal cell carcinoma,ISIC_0025322.jpg,.jpg,196686,Train\basal cell carcinoma\ISIC_0025322.jpg
Train,basal cell carcinoma,ISIC_0025362.jpg,.jpg,142820,Train\basal cell carcinoma\ISIC_0025362.jpg
Train,basal cell carcinoma,ISIC_0025383.jpg,.jpg,287892,Train\basal cell carcinoma\ISIC_0025383.jpg
Train,basal cell carcinoma,ISIC_0025417.jpg,.jpg,325141,Train\basal cell carcinoma\ISIC_0025417.jpg
Train,basal cell carcinoma,ISIC_0025433.jpg,.jpg,227746,Train\basal cell carcinoma\ISIC_0025433.jpg
Train,basal cell carcinoma,ISIC_0025467.jpg,.jpg,308228,Train\basal cell carcinoma\ISIC_0025467.jpg
Train,basal cell carcinoma,ISIC_0025509.jpg,.jpg,123813,Train\basal cell carcinoma\ISIC_0025509.jpg
Train,basal cell carcinoma,ISIC_0025513.jpg,.jpg,260951,Train\basal cell carcinoma\ISIC_0025513.jpg
Train,basal cell carcinoma,ISIC_0025530.jpg,.jpg,260201,Train\basal cell carcinoma\ISIC_0025530.jpg
Train,basal cell carcinoma,ISIC_0025557.jpg,.jpg,287673,Train\basal cell carcinoma\ISIC_0025557.jpg
Train,basal cell carcinoma,ISIC_0025576.jpg,.jpg,225970,Train\basal cell carcinoma\ISIC_0025576.jpg
Train,basal cell carcinoma,ISIC_0025601.jpg,.jpg,126733,Train\basal cell carcinoma\ISIC_0025601.jpg
Train,basal cell carcinoma,ISIC_0025617.jpg,.jpg,299558,Train\basal cell carcinoma\ISIC_0025617.jpg
Train,basal cell carcinoma,ISIC_0025630.jpg,.jpg,197769,Train\basal cell carcinoma\ISIC_0025630.jpg
Train,basal cell carcinoma,ISIC_0025644.jpg,.jpg,279060,Train\basal cell carcinoma\ISIC_0025644.jpg
Train,basal cell carcinoma,ISIC_0025650.jpg,.jpg,204381,Train\basal cell carcinoma\ISIC_0025650.jpg
Train,basal cell carcinoma,ISIC_0025691.jpg,.jpg,217746,Train\basal cell carcinoma\ISIC_0025691.jpg
Train,basal cell carcinoma,ISIC_0025700.jpg,.jpg,301875,Train\basal cell carcinoma\ISIC_0025700.jpg
Train,basal cell carcinoma,ISIC_0025711.jpg,.jpg,195611,Train\basal cell carcinoma\ISIC_0025711.jpg
Train,basal cell carcinoma,ISIC_0025718.jpg,.jpg,315654,Train\basal cell carcinoma\ISIC_0025718.jpg
Train,basal cell carcinoma,ISIC_0025731.jpg,.jpg,257465,Train\basal cell carcinoma\ISIC_0025731.jpg
Train,basal cell carcinoma,ISIC_0025752.jpg,.jpg,305680,Train\basal cell carcinoma\ISIC_0025752.jpg
Train,basal cell carcinoma,ISIC_0025793.jpg,.jpg,292767,Train\basal cell carcinoma\ISIC_0025793.jpg
Train,basal cell carcinoma,ISIC_0025818.jpg,.jpg,216544,Train\basal cell carcinoma\ISIC_0025818.jpg
Train,basal cell carcinoma,ISIC_0025824.jpg,.jpg,233892,Train\basal cell carcinoma\ISIC_0025824.jpg
Train,basal cell carcinoma,ISIC_0025826.jpg,.jpg,155247,Train\basal cell carcinoma\ISIC_0025826.jpg
Train,basal cell carcinoma,ISIC_0025932.jpg,.jpg,331292,Train\basal cell carcinoma\ISIC_0025932.jpg
Train,basal cell carcinoma,ISIC_0025940.jpg,.jpg,257961,Train\basal cell carcinoma\ISIC_0025940.jpg
Train,basal cell carcinoma,ISIC_0025971.jpg,.jpg,208039,Train\basal cell carcinoma\ISIC_0025971.jpg
Train,basal cell carcinoma,ISIC_0025975.jpg,.jpg,265715,Train\basal cell carcinoma\ISIC_0025975.jpg
Train,basal cell carcinoma,ISIC_0026056.jpg,.jpg,181395,Train\basal cell carcinoma\ISIC_0026056.jpg
Train,basal cell carcinoma,ISIC_0026074.jpg,.jpg,223431,Train\basal cell carcinoma\ISIC_0026074.jpg
Train,basal cell carcinoma,ISIC_0026090.jpg,.jpg,173837,Train\basal cell carcinoma\ISIC_0026090.jpg
Train,basal cell carcinoma,ISIC_0026091.jpg,.jpg,297650,Train\basal cell carcinoma\ISIC_0026091.jpg
Train,basal cell carcinoma,ISIC_0026117.jpg,.jpg,151878,Train\basal cell carcinoma\ISIC_0026117.jpg
Train,basal cell carcinoma,ISIC_0026118.jpg,.jpg,262881,Train\basal cell carcinoma\ISIC_0026118.jpg
Train,basal cell carcinoma,ISIC_0026154.jpg,.jpg,275683,Train\basal cell carcinoma\ISIC_0026154.jpg
Train,basal cell carcinoma,ISIC_0026192.jpg,.jpg,137276,Train\basal cell carcinoma\ISIC_0026192.jpg
Train,basal cell carcinoma,ISIC_0026213.jpg,.jpg,210104,Train\basal cell carcinoma\ISIC_0026213.jpg
Train,basal cell carcinoma,ISIC_0026230.jpg,.jpg,252669,Train\basal cell carcinoma\ISIC_0026230.jpg
Train,basal cell carcinoma,ISIC_0026275.jpg,.jpg,233329,Train\basal cell carcinoma\ISIC_0026275.jpg
Train,basal cell carcinoma,ISIC_0026282.jpg,.jpg,315198,Train\basal cell carcinoma\ISIC_0026282.jpg
Train,basal cell carcinoma,ISIC_0026321.jpg,.jpg,296889,Train\basal cell carcinoma\ISIC_0026321.jpg
Train,basal cell carcinoma,ISIC_0026324.jpg,.jpg,276466,Train\basal cell carcinoma\ISIC_0026324.jpg
Train,basal cell carcinoma,ISIC_0026337.jpg,.jpg,246415,Train\basal cell carcinoma\ISIC_0026337.jpg
Train,basal cell carcinoma,ISIC_0026343.jpg,.jpg,459190,Train\basal cell carcinoma\ISIC_0026343.jpg
Train,basal cell carcinoma,ISIC_0026350.jpg,.jpg,267878,Train\basal cell carcinoma\ISIC_0026350.jpg
Train,basal cell carcinoma,ISIC_0026395.jpg,.jpg,251963,Train\basal cell carcinoma\ISIC_0026395.jpg
Train,basal cell carcinoma,ISIC_0026433.jpg,.jpg,219575,Train\basal cell carcinoma\ISIC_0026433.jpg
Train,basal cell carcinoma,ISIC_0026439.jpg,.jpg,327467,Train\basal cell carcinoma\ISIC_0026439.jpg
Train,basal cell carcinoma,ISIC_0026442.jpg,.jpg,249772,Train\basal cell carcinoma\ISIC_0026442.jpg
Train,basal cell carcinoma,ISIC_0026453.jpg,.jpg,233604,Train\basal cell carcinoma\ISIC_0026453.jpg
Train,basal cell carcinoma,ISIC_0026496.jpg,.jpg,261199,Train\basal cell carcinoma\ISIC_0026496.jpg
Train,basal cell carcinoma,ISIC_0026528.jpg,.jpg,328833,Train\basal cell carcinoma\ISIC_0026528.jpg
Train,basal cell carcinoma,ISIC_0026574.jpg,.jpg,295793,Train\basal cell carcinoma\ISIC_0026574.jpg
Train,basal cell carcinoma,ISIC_0026593.jpg,.jpg,289255,Train\basal cell carcinoma\ISIC_0026593.jpg
Train,basal cell carcinoma,ISIC_0026643.jpg,.jpg,306334,Train\basal cell carcinoma\ISIC_0026643.jpg
Train,basal cell carcinoma,ISIC_0026656.jpg,.jpg,293526,Train\basal cell carcinoma\ISIC_0026656.jpg
Train,basal cell carcinoma,ISIC_0026668.jpg,.jpg,362686,Train\basal cell carcinoma\ISIC_0026668.jpg
Train,basal cell carcinoma,ISIC_0026687.jpg,.jpg,268236,Train\basal cell carcinoma\ISIC_0026687.jpg
Train,basal cell carcinoma,ISIC_0026716.jpg,.jpg,227015,Train\basal cell carcinoma\ISIC_0026716.jpg
Train,basal cell carcinoma,ISIC_0026760.jpg,.jpg,278654,Train\basal cell carcinoma\ISIC_0026760.jpg
Train,basal cell carcinoma,ISIC_0026766.jpg,.jpg,249388,Train\basal cell carcinoma\ISIC_0026766.jpg
Train,basal cell carcinoma,ISIC_0026798.jpg,.jpg,280916,Train\basal cell carcinoma\ISIC_0026798.jpg
Train,basal cell carcinoma,ISIC_0026829.jpg,.jpg,117976,Train\basal cell carcinoma\ISIC_0026829.jpg
Train,basal cell carcinoma,ISIC_0026831.jpg,.jpg,278031,Train\basal cell carcinoma\ISIC_0026831.jpg
Train,basal cell carcinoma,ISIC_0026845.jpg,.jpg,282942,Train\basal cell carcinoma\ISIC_0026845.jpg
Train,basal cell carcinoma,ISIC_0026855.jpg,.jpg,210558,Train\basal cell carcinoma\ISIC_0026855.jpg
Train,basal cell carcinoma,ISIC_0026865.jpg,.jpg,278841,Train\basal cell carcinoma\ISIC_0026865.jpg
Train,basal cell carcinoma,ISIC_0026902.jpg,.jpg,213839,Train\basal cell carcinoma\ISIC_0026902.jpg
Train,basal cell carcinoma,ISIC_0026940.jpg,.jpg,244316,Train\basal cell carcinoma\ISIC_0026940.jpg
Train,basal cell carcinoma,ISIC_0026952.jpg,.jpg,264959,Train\basal cell carcinoma\ISIC_0026952.jpg
Train,basal cell carcinoma,ISIC_0026968.jpg,.jpg,208143,Train\basal cell carcinoma\ISIC_0026968.jpg
Train,basal cell carcinoma,ISIC_0026970.jpg,.jpg,211252,Train\basal cell carcinoma\ISIC_0026970.jpg
Train,basal cell carcinoma,ISIC_0026978.jpg,.jpg,271580,Train\basal cell carcinoma\ISIC_0026978.jpg
Train,basal cell carcinoma,ISIC_0026988.jpg,.jpg,287016,Train\basal cell carcinoma\ISIC_0026988.jpg
Train,basal cell carcinoma,ISIC_0026995.jpg,.jpg,294684,Train\basal cell carcinoma\ISIC_0026995.jpg
Train,basal cell carcinoma,ISIC_0027004.jpg,.jpg,233453,Train\basal cell carcinoma\ISIC_0027004.jpg
Train,basal cell carcinoma,ISIC_0027038.jpg,.jpg,157438,Train\basal cell carcinoma\ISIC_0027038.jpg
Train,basal cell carcinoma,ISIC_0027046.jpg,.jpg,269638,Train\basal cell carcinoma\ISIC_0027046.jpg
Train,basal cell carcinoma,ISIC_0027057.jpg,.jpg,352900,Train\basal cell carcinoma\ISIC_0027057.jpg
Train,basal cell carcinoma,ISIC_0027058.jpg,.jpg,183469,Train\basal cell carcinoma\ISIC_0027058.jpg
Train,basal cell carcinoma,ISIC_0027090.jpg,.jpg,306327,Train\basal cell carcinoma\ISIC_0027090.jpg
Train,basal cell carcinoma,ISIC_0027093.jpg,.jpg,132231,Train\basal cell carcinoma\ISIC_0027093.jpg
Train,basal cell carcinoma,ISIC_0027117.jpg,.jpg,306962,Train\basal cell carcinoma\ISIC_0027117.jpg
Train,basal cell carcinoma,ISIC_0027120.jpg,.jpg,232140,Train\basal cell carcinoma\ISIC_0027120.jpg
Train,basal cell carcinoma,ISIC_0027135.jpg,.jpg,239988,Train\basal cell carcinoma\ISIC_0027135.jpg
Train,basal cell carcinoma,ISIC_0027146.jpg,.jpg,250116,Train\basal cell carcinoma\ISIC_0027146.jpg
Train,basal cell carcinoma,ISIC_0027175.jpg,.jpg,235889,Train\basal cell carcinoma\ISIC_0027175.jpg
Train,basal cell carcinoma,ISIC_0027189.jpg,.jpg,248508,Train\basal cell carcinoma\ISIC_0027189.jpg
