image_path,width,height,aspect_ratio,size_kb
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027954.jpg,600,450,1.3333,328.09
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000469.jpg,919,802,1.1459,434.73
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027820.jpg,600,450,1.3333,249.4
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0028816.jpg,600,450,1.3333,220.59
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027041.jpg,600,450,1.3333,321.16
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0029598.jpg,600,450,1.3333,245.52
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0027084.jpg,600,450,1.3333,232.56
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010469.jpg,1024,768,1.3333,196.6
data/raw/ISIC_Archive_1/Train/actinic keratosis/ISIC_0031993.jpg,600,450,1.3333,265.44
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000494.jpg,919,802,1.1459,585.06
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010441.jpg,1024,768,1.3333,161.67
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0027672.jpg,600,450,1.3333,224.5
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026378.jpg,600,450,1.3333,291.02
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0025038.jpg,600,450,1.3333,263.0
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0027531.jpg,600,450,1.3333,236.69
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010302.jpg,1024,768,1.3333,209.83
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0009905.jpg,1024,768,1.3333,176.6
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000318.jpg,767,576,1.3316,344.95
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0024748.jpg,600,450,1.3333,217.28
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010194.jpg,1024,768,1.3333,215.04
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0032114.jpg,600,450,1.3333,288.93
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0024829.jpg,600,450,1.3333,272.73
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026443.jpg,600,450,1.3333,178.46
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0025144.jpg,600,450,1.3333,310.29
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0030335.jpg,600,450,1.3333,274.43
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000236.jpg,1024,768,1.3333,140.59
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027990.jpg,600,450,1.3333,298.68
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010580.jpg,1024,768,1.3333,198.7
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0028120.jpg,600,450,1.3333,223.82
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0029412.jpg,600,450,1.3333,264.54
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0032932.jpg,600,450,1.3333,309.17
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010358.jpg,1024,768,1.3333,204.23
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000305.jpg,767,576,1.3316,297.49
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026286.jpg,600,450,1.3333,208.3
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0024709.jpg,600,450,1.3333,250.4
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0027044.jpg,600,450,1.3333,330.1
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0025433.jpg,600,450,1.3333,222.41
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0028885.jpg,600,450,1.3333,305.8
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0026362.jpg,600,450,1.3333,257.82
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027068.jpg,600,450,1.3333,243.88
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010165.jpg,1024,768,1.3333,122.08
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0024662.jpg,600,450,1.3333,332.12
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000437.jpg,3072,2304,1.3333,584.41
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0025066.jpg,600,450,1.3333,257.64
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0029533.jpg,600,450,1.3333,226.04
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000353.jpg,767,576,1.3316,330.17
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0028354.jpg,600,450,1.3333,298.36
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0028619.jpg,600,450,1.3333,271.0
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026104.jpg,600,450,1.3333,325.26
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0025466.jpg,600,450,1.3333,242.93
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010056.jpg,1024,768,1.3333,145.64
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0009890.jpg,1024,768,1.3333,160.05
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0028978.jpg,600,450,1.3333,283.6
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000304.jpg,767,576,1.3316,314.73
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000327.jpg,767,576,1.3316,315.22
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0027563.jpg,600,450,1.3333,324.03
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010766.jpg,1024,768,1.3333,133.79
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0024982.jpg,600,450,1.3333,210.71
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027960.jpg,600,450,1.3333,275.23
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027527.jpg,600,450,1.3333,246.65
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000079.jpg,1504,1129,1.3322,76.46
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0028926.jpg,600,450,1.3333,232.03
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0031284.jpg,600,450,1.3333,262.9
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000449.jpg,3072,2304,1.3333,919.83
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0009934.jpg,1024,768,1.3333,152.79
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0025529.jpg,600,450,1.3333,253.92
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0024590.jpg,600,450,1.3333,208.58
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026159.jpg,600,450,1.3333,215.76
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0032538.jpg,600,450,1.3333,279.23
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0029655.jpg,600,450,1.3333,227.78
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0001126.jpg,3072,2304,1.3333,344.67
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0033450.jpg,600,450,1.3333,286.54
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027367.jpg,600,450,1.3333,281.23
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000523.jpg,919,802,1.1459,349.99
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0027107.jpg,600,450,1.3333,287.46
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0029747.jpg,600,450,1.3333,270.08
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0031827.jpg,600,450,1.3333,238.92
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027989.jpg,600,450,1.3333,248.61
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026566.jpg,600,450,1.3333,305.96
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000060.jpg,1504,1129,1.3322,95.95
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0031140.jpg,600,450,1.3333,217.46
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010778.jpg,1024,768,1.3333,201.59
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0025799.jpg,600,450,1.3333,181.09
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0024498.jpg,600,450,1.3333,306.92
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0025301.jpg,600,450,1.3333,248.14
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0026282.jpg,600,450,1.3333,307.81
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010466.jpg,1024,768,1.3333,189.41
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000486.jpg,919,802,1.1459,300.99
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0028568.jpg,600,450,1.3333,230.54
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026849.jpg,600,450,1.3333,260.17
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0031154.jpg,600,450,1.3333,241.13
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000342.jpg,767,576,1.3316,320.81
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0029230.jpg,600,450,1.3333,191.11
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000232.jpg,960,645,1.4884,45.0
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0024632.jpg,600,450,1.3333,217.04
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000315.jpg,767,576,1.3316,317.4
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0025383.jpg,600,450,1.3333,281.14
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0025808.jpg,600,450,1.3333,249.84
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0031007.jpg,600,450,1.3333,241.05
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0029053.jpg,600,450,1.3333,269.82
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010016.jpg,1024,768,1.3333,201.53
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0030602.jpg,600,450,1.3333,265.88
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0030870.jpg,600,450,1.3333,340.83
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0026656.jpg,600,450,1.3333,286.65
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0024825.jpg,600,450,1.3333,315.84
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000511.jpg,919,802,1.1459,355.7
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026273.jpg,600,450,1.3333,286.23
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027875.jpg,600,450,1.3333,325.54
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0027998.jpg,600,450,1.3333,287.49
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0028237.jpg,600,450,1.3333,243.19
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027167.jpg,600,450,1.3333,316.68
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010707.jpg,1024,768,1.3333,193.69
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0027915.jpg,600,450,1.3333,236.86
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000294.jpg,1024,768,1.3333,175.28
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0025677.jpg,600,450,1.3333,302.96
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0025046.jpg,600,450,1.3333,203.72
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000396.jpg,2565,2000,1.2825,365.04
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0028659.jpg,600,450,1.3333,293.87
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0027038.jpg,600,450,1.3333,153.75
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010174.jpg,1024,768,1.3333,171.43
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000084.jpg,2048,1536,1.3333,1519.86
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000513.jpg,919,802,1.1459,338.22
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000546.jpg,824,719,1.146,24.75
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0001125.jpg,3872,2592,1.4938,687.08
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000434.jpg,3072,2304,1.3333,607.26
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0028989.jpg,600,450,1.3333,154.19
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026524.jpg,600,450,1.3333,258.07
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0028323.jpg,600,450,1.3333,245.47
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010423.jpg,1024,768,1.3333,61.91
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000244.jpg,1024,768,1.3333,157.15
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0025376.jpg,600,450,1.3333,261.52
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000436.jpg,3072,2304,1.3333,594.5
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0027865.jpg,600,450,1.3333,317.13
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0026522.jpg,600,450,1.3333,293.61
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0031245.jpg,600,450,1.3333,254.4
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0024871.jpg,600,450,1.3333,243.09
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0028386.jpg,600,450,1.3333,313.42
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0001112.jpg,3872,2592,1.4938,1423.06
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0026466.jpg,600,450,1.3333,224.06
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010719.jpg,1024,768,1.3333,209.42
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026277.jpg,600,450,1.3333,295.58
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000308.jpg,767,576,1.3316,312.08
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000439.jpg,3072,2304,1.3333,845.55
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010414.jpg,1024,768,1.3333,206.77
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000032.jpg,1504,1129,1.3322,111.68
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0030591.jpg,600,450,1.3333,236.04
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0028449.jpg,600,450,1.3333,233.62
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0029439.jpg,600,450,1.3333,290.32
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0025321.jpg,600,450,1.3333,256.3
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0031955.jpg,600,450,1.3333,321.61
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0029129.jpg,600,450,1.3333,220.66
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026744.jpg,600,450,1.3333,270.23
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000458.jpg,919,802,1.1459,440.95
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0032247.jpg,600,450,1.3333,235.73
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0024814.jpg,600,450,1.3333,305.56
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000411.jpg,2269,1965,1.1547,450.35
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010007.jpg,1024,768,1.3333,179.36
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000243.jpg,576,768,0.75,90.69
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000339.jpg,767,576,1.3316,342.11
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000336.jpg,767,576,1.3316,315.02
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010094.jpg,1024,768,1.3333,187.9
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027023.jpg,600,450,1.3333,233.15
data/raw/ISIC_Archive_1/Train/vascular lesion/ISIC_0033349.jpg,600,450,1.3333,267.03
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0028994.jpg,600,450,1.3333,298.14
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027027.jpg,600,450,1.3333,295.01
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000385.jpg,3072,2304,1.3333,609.95
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000435.jpg,3072,2304,1.3333,430.14
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0001102.jpg,3072,2304,1.3333,308.56
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0027675.jpg,600,450,1.3333,202.97
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0025867.jpg,600,450,1.3333,263.56
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0030096.jpg,600,450,1.3333,217.59
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0030766.jpg,600,450,1.3333,315.57
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0024515.jpg,600,450,1.3333,264.1
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0031358.jpg,600,450,1.3333,256.31
data/raw/ISIC_Archive_1/Train/squamous cell carcinoma/ISIC_0027231.jpg,600,450,1.3333,256.11
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0025076.jpg,600,450,1.3333,260.61
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0027151.jpg,600,450,1.3333,199.22
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0009992.jpg,1024,768,1.3333,253.29
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0027141.jpg,600,450,1.3333,311.19
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000168.jpg,962,645,1.4915,49.12
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000409.jpg,2601,1909,1.3625,453.65
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0000288.jpg,1024,768,1.3333,195.26
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010610.jpg,1024,768,1.3333,190.88
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000092.jpg,2048,1536,1.3333,1070.45
data/raw/ISIC_Archive_1/Train/nevus/ISIC_0000392.jpg,3072,2304,1.3333,460.53
data/raw/ISIC_Archive_1/Train/pigmented benign keratosis/ISIC_0026539.jpg,600,450,1.3333,291.63
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0026439.jpg,600,450,1.3333,319.79
data/raw/ISIC_Archive_1/Train/dermatofibroma/ISIC_0030830.jpg,600,450,1.3333,361.41
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0010321.jpg,1024,768,1.3333,136.11
data/raw/ISIC_Archive_1/Train/melanoma/ISIC_0001101.jpg,2198,1603,1.3712,279.75
data/raw/ISIC_Archive_1/Train/basal cell carcinoma/ISIC_0028688.jpg,600,450,1.3333,157.57
